onset	duration	TrialEvent	ToneLabel	Trial	CRESP	RESP	ACC	RT	Code
0.046	2	TrialStart	Standard	1	0	0	1	n/a	CorrectRejection
2.048	0.2	ToneStart	Standard	1	0	0	1	n/a	CorrectRejection
3.313	2	TrialStart	Standard	2	0	0	1	n/a	CorrectRejection
5.312	0.2	ToneStart	Standard	2	0	0	1	n/a	CorrectRejection
6.579	2	TrialStart	Standard	3	0	0	1	n/a	CorrectRejection
8.579	0.2	ToneStart	Standard	3	0	0	1	n/a	CorrectRejection
9.845	2	TrialStart	Novel	4	0	0	1	n/a	CorrectRejection
11.845	0.2	ToneStart	Novel	4	0	0	1	n/a	CorrectRejection
13.112	1	TrialStart	Standard	5	0	0	1	n/a	CorrectRejection
14.178	0.2	ToneStart	Standard	5	0	0	1	n/a	CorrectRejection
15.445	1	TrialStart	Standard	6	0	0	1	n/a	CorrectRejection
16.445	0.2	ToneStart	Standard	6	0	0	1	n/a	CorrectRejection
17.711	2	TrialStart	Standard	7	0	0	1	n/a	CorrectRejection
19.711	0.2	ToneStart	Standard	7	0	0	1	n/a	CorrectRejection
20.977	1	TrialStart	Standard	8	0	0	1	n/a	CorrectRejection
21.978	0.2	ToneStart	Standard	8	0	0	1	n/a	CorrectRejection
23.244	1	TrialStart	Standard	9	0	0	1	n/a	CorrectRejection
24.244	0.2	ToneStart	Standard	9	0	0	1	n/a	CorrectRejection
25.51	1	TrialStart	Standard	10	0	0	1	n/a	CorrectRejection
26.51	0.2	ToneStart	Standard	10	0	0	1	n/a	CorrectRejection
27.777	1	TrialStart	Oddball	11	1	1	1	460	Hit
28.793	0.2	ToneStart	Oddball	11	1	1	1	460	Hit
30.06	1	TrialStart	Standard	12	0	0	1	n/a	CorrectRejection
31.061	0.2	ToneStart	Standard	12	0	0	1	n/a	CorrectRejection
32.326	2	TrialStart	Standard	13	0	0	1	n/a	CorrectRejection
34.326	0.2	ToneStart	Standard	13	0	0	1	n/a	CorrectRejection
35.593	1	TrialStart	Standard	14	0	0	1	n/a	CorrectRejection
36.593	0.2	ToneStart	Standard	14	0	0	1	n/a	CorrectRejection
37.859	2	TrialStart	Standard	15	0	0	1	n/a	CorrectRejection
39.859	0.2	ToneStart	Standard	15	0	0	1	n/a	CorrectRejection
41.125	2	TrialStart	Standard	16	0	0	1	n/a	CorrectRejection
43.125	0.2	ToneStart	Standard	16	0	0	1	n/a	CorrectRejection
44.392	1	TrialStart	Novel	17	0	0	1	n/a	CorrectRejection
45.392	0.2	ToneStart	Novel	17	0	0	1	n/a	CorrectRejection
46.658	2	TrialStart	Standard	18	0	0	1	n/a	CorrectRejection
48.658	0.2	ToneStart	Standard	18	0	0	1	n/a	CorrectRejection
49.924	2	TrialStart	Standard	19	0	0	1	n/a	CorrectRejection
51.924	0.2	ToneStart	Standard	19	0	0	1	n/a	CorrectRejection
53.191	1	TrialStart	Standard	20	0	0	1	n/a	CorrectRejection
54.192	0.2	ToneStart	Standard	20	0	0	1	n/a	CorrectRejection
55.457	2	TrialStart	Standard	21	0	0	1	n/a	CorrectRejection
57.457	0.2	ToneStart	Standard	21	0	0	1	n/a	CorrectRejection
58.723	2	TrialStart	Standard	22	0	0	1	n/a	CorrectRejection
60.723	0.2	ToneStart	Standard	22	0	0	1	n/a	CorrectRejection
61.99	1	TrialStart	Novel	23	0	0	1	n/a	CorrectRejection
62.991	0.2	ToneStart	Novel	23	0	0	1	n/a	CorrectRejection
64.256	2	TrialStart	Oddball	24	1	1	1	565	Hit
66.256	0.2	ToneStart	Oddball	24	1	1	1	565	Hit
67.523	2	TrialStart	Standard	25	0	0	1	n/a	CorrectRejection
69.522	0.2	ToneStart	Standard	25	0	0	1	n/a	CorrectRejection
70.772	2	TrialStart	Standard	26	0	0	1	n/a	CorrectRejection
72.773	0.2	ToneStart	Standard	26	0	0	1	n/a	CorrectRejection
74.039	1	TrialStart	Standard	27	0	0	1	n/a	CorrectRejection
75.038	0.2	ToneStart	Standard	27	0	0	1	n/a	CorrectRejection
76.288	2	TrialStart	Standard	28	0	0	1	n/a	CorrectRejection
78.288	0.2	ToneStart	Standard	28	0	0	1	n/a	CorrectRejection
79.538	2	TrialStart	Oddball	29	1	1	1	477	Hit
81.538	0.2	ToneStart	Oddball	29	1	1	1	477	Hit
82.788	1	TrialStart	Novel	30	0	0	1	n/a	CorrectRejection
83.787	0.2	ToneStart	Novel	30	0	0	1	n/a	CorrectRejection
85.037	1	TrialStart	Standard	31	0	0	1	n/a	CorrectRejection
86.037	0.2	ToneStart	Standard	31	0	0	1	n/a	CorrectRejection
87.287	2	TrialStart	Standard	32	0	0	1	n/a	CorrectRejection
89.287	0.2	ToneStart	Standard	32	0	0	1	n/a	CorrectRejection
90.537	1	TrialStart	Novel	33	0	0	1	n/a	CorrectRejection
91.537	0.2	ToneStart	Novel	33	0	0	1	n/a	CorrectRejection
92.786	2	TrialStart	Standard	34	0	0	1	n/a	CorrectRejection
94.786	0.2	ToneStart	Standard	34	0	0	1	n/a	CorrectRejection
96.036	2	TrialStart	Standard	35	0	0	1	n/a	CorrectRejection
98.036	0.2	ToneStart	Standard	35	0	0	1	n/a	CorrectRejection
99.286	1	TrialStart	Standard	36	0	0	1	n/a	CorrectRejection
100.286	0.2	ToneStart	Standard	36	0	0	1	n/a	CorrectRejection
101.536	1	TrialStart	Standard	37	0	0	1	n/a	CorrectRejection
102.535	0.2	ToneStart	Standard	37	0	0	1	n/a	CorrectRejection
103.786	2	TrialStart	Standard	38	0	0	1	n/a	CorrectRejection
105.785	0.2	ToneStart	Standard	38	0	0	1	n/a	CorrectRejection
107.035	2	TrialStart	Oddball	39	1	1	1	607	Hit
109.035	0.2	ToneStart	Oddball	39	1	1	1	607	Hit
110.285	2	TrialStart	Standard	40	0	0	1	n/a	CorrectRejection
112.284	0.2	ToneStart	Standard	40	0	0	1	n/a	CorrectRejection
113.534	2	TrialStart	Standard	41	0	0	1	n/a	CorrectRejection
