onset	duration	TrialEvent	ToneLabel	Trial	CRESP	RESP	ACC	RT	Code
0.036	2	TrialStart	Standard	1	0	0	1	n/a	CorrectRejection
2.037	0.2	ToneStart	Standard	1	0	0	1	n/a	CorrectRejection
3.286	2	TrialStart	Standard	2	0	0	1	n/a	CorrectRejection
5.285	0.2	ToneStart	Standard	2	0	0	1	n/a	CorrectRejection
6.535	2	TrialStart	Standard	3	0	0	1	n/a	CorrectRejection
8.535	0.2	ToneStart	Standard	3	0	0	1	n/a	CorrectRejection
9.785	2	TrialStart	Novel	4	0	0	1	n/a	CorrectRejection
11.785	0.2	ToneStart	Novel	4	0	0	1	n/a	CorrectRejection
13.035	1	TrialStart	Standard	5	0	0	1	n/a	CorrectRejection
14.035	0.2	ToneStart	Standard	5	0	0	1	n/a	CorrectRejection
15.284	1	TrialStart	Standard	6	0	0	1	n/a	CorrectRejection
16.284	0.2	ToneStart	Standard	6	0	0	1	n/a	CorrectRejection
17.534	2	TrialStart	Standard	7	0	0	1	n/a	CorrectRejection
19.534	0.2	ToneStart	Standard	7	0	0	1	n/a	CorrectRejection
20.784	1	TrialStart	Standard	8	0	0	1	n/a	CorrectRejection
21.784	0.2	ToneStart	Standard	8	0	0	1	n/a	CorrectRejection
23.034	1	TrialStart	Standard	9	0	0	1	n/a	CorrectRejection
24.033	0.2	ToneStart	Standard	9	0	0	1	n/a	CorrectRejection
25.283	1	TrialStart	Standard	10	0	0	1	n/a	CorrectRejection
26.283	0.2	ToneStart	Standard	10	0	0	1	n/a	CorrectRejection
27.533	1	TrialStart	Oddball	11	1	1	1	408	Hit
28.533	0.2	ToneStart	Oddball	11	1	1	1	408	Hit
29.783	1	TrialStart	Standard	12	0	0	1	n/a	CorrectRejection
30.783	0.2	ToneStart	Standard	12	0	0	1	n/a	CorrectRejection
32.033	2	TrialStart	Standard	13	0	0	1	n/a	CorrectRejection
34.032	0.2	ToneStart	Standard	13	0	0	1	n/a	CorrectRejection
35.282	1	TrialStart	Standard	14	0	0	1	n/a	CorrectRejection
36.282	0.2	ToneStart	Standard	14	0	0	1	n/a	CorrectRejection
37.532	2	TrialStart	Standard	15	0	0	1	n/a	CorrectRejection
39.532	0.2	ToneStart	Standard	15	0	0	1	n/a	CorrectRejection
40.782	2	TrialStart	Standard	16	0	0	1	n/a	CorrectRejection
42.781	0.2	ToneStart	Standard	16	0	0	1	n/a	CorrectRejection
44.031	1	TrialStart	Novel	17	0	0	1	n/a	CorrectRejection
45.031	0.2	ToneStart	Novel	17	0	0	1	n/a	CorrectRejection
46.281	2	TrialStart	Standard	18	0	0	1	n/a	CorrectRejection
48.281	0.2	ToneStart	Standard	18	0	0	1	n/a	CorrectRejection
49.531	2	TrialStart	Standard	19	0	0	1	n/a	CorrectRejection
51.531	0.2	ToneStart	Standard	19	0	0	1	n/a	CorrectRejection
52.78	1	TrialStart	Standard	20	0	0	1	n/a	CorrectRejection
53.78	0.2	ToneStart	Standard	20	0	0	1	n/a	CorrectRejection
55.03	2	TrialStart	Standard	21	0	0	1	n/a	CorrectRejection
57.03	0.2	ToneStart	Standard	21	0	0	1	n/a	CorrectRejection
58.28	2	TrialStart	Standard	22	0	0	1	n/a	CorrectRejection
60.28	0.2	ToneStart	Standard	22	0	0	1	n/a	CorrectRejection
61.529	1	TrialStart	Novel	23	0	0	1	n/a	CorrectRejection
62.529	0.2	ToneStart	Novel	23	0	0	1	n/a	CorrectRejection
63.779	2	TrialStart	Oddball	24	1	1	1	415	Hit
65.779	0.2	ToneStart	Oddball	24	1	1	1	415	Hit
67.029	2	TrialStart	Standard	25	0	0	1	n/a	CorrectRejection
69.029	0.2	ToneStart	Standard	25	0	0	1	n/a	CorrectRejection
70.279	2	TrialStart	Standard	26	0	0	1	n/a	CorrectRejection
72.278	0.2	ToneStart	Standard	26	0	0	1	n/a	CorrectRejection
73.528	1	TrialStart	Standard	27	0	0	1	n/a	CorrectRejection
74.528	0.2	ToneStart	Standard	27	0	0	1	n/a	CorrectRejection
75.778	2	TrialStart	Standard	28	0	0	1	n/a	CorrectRejection
77.778	0.2	ToneStart	Standard	28	0	0	1	n/a	CorrectRejection
79.028	2	TrialStart	Oddball	29	1	1	1	573	Hit
81.027	0.2	ToneStart	Oddball	29	1	1	1	573	Hit
82.277	1	TrialStart	Novel	30	0	0	1	n/a	CorrectRejection
83.277	0.2	ToneStart	Novel	30	0	0	1	n/a	CorrectRejection
84.527	1	TrialStart	Standard	31	0	0	1	n/a	CorrectRejection
85.527	0.2	ToneStart	Standard	31	0	0	1	n/a	CorrectRejection
86.777	2	TrialStart	Standard	32	0	0	1	n/a	CorrectRejection
88.777	0.2	ToneStart	Standard	32	0	0	1	n/a	CorrectRejection
90.026	1	TrialStart	Novel	33	0	1	0	576	FalseAlarm
91.026	0.2	ToneStart	Novel	33	0	1	0	576	FalseAlarm
92.276	2	TrialStart	Standard	34	0	0	1	n/a	CorrectRejection
94.276	0.2	ToneStart	Standard	34	0	0	1	n/a	CorrectRejection
95.526	2	TrialStart	Standard	35	0	0	1	n/a	CorrectRejection
97.526	0.2	ToneStart	Standard	35	0	0	1	n/a	CorrectRejection
98.775	1	TrialStart	Standard	36	0	0	1	n/a	CorrectRejection
99.775	0.2	ToneStart	Standard	36	0	0	1	n/a	CorrectRejection
101.025	1	TrialStart	Standard	37	0	0	1	n/a	CorrectRejection
102.025	0.2	ToneStart	Standard	37	0	0	1	n/a	CorrectRejection
103.275	2	TrialStart	Standard	38	0	0	1	n/a	CorrectRejection
105.275	0.2	ToneStart	Standard	38	0	0	1	n/a	CorrectRejection
106.525	2	TrialStart	Oddball	39	1	1	1	809	Hit
108.524	0.2	ToneStart	Oddball	39	1	1	1	809	Hit
109.774	2	TrialStart	Standard	40	0	0	1	n/a	CorrectRejection
111.774	0.2	ToneStart	Standard	40	0	0	1	n/a	CorrectRejection
113.024	2	TrialStart	Standard	41	0	0	1	n/a	CorrectRejection
115.024	0.2	ToneStart	Standard	41	0	0	1	n/a	CorrectRejection
116.274	1	TrialStart	Standard	42	0	0	1	n/a	CorrectRejection
117.274	0.2	ToneStart	Standard	42	0	0	1	n/a	CorrectRejection
118.523	1	TrialStart	Standard	43	0	0	1	n/a	CorrectRejection
119.524	0.2	ToneStart	Standard	43	0	0	1	n/a	CorrectRejection
120.773	1	TrialStart	Novel	44	0	0	1	n/a	CorrectRejection
121.773	0.2	ToneStart	Novel	44	0	0	1	n/a	CorrectRejection
123.023	1	TrialStart	Standard	45	0	0	1	n/a	CorrectRejection
124.023	0.2	ToneStart	Standard	45	0	0	1	n/a	CorrectRejection
125.273	2	TrialStart	Standard	46	0	0	1	n/a	CorrectRejection
127.272	0.2	ToneStart	Standard	46	0	0	1	n/a	CorrectRejection
128.522	2	TrialStart	Standard	47	0	0	1	n/a	CorrectRejection
130.522	0.2	ToneStart	Standard	47	0	0	1	n/a	CorrectRejection
131.772	1	TrialStart	Standard	48	0	0	1	n/a	CorrectRejection
132.772	0.2	ToneStart	Standard	48	0	0	1	n/a	CorrectRejection
134.022	2	TrialStart	Oddball	49	1	1	1	648	Hit
136.021	0.2	ToneStart	Oddball	49	1	1	1	648	Hit
137.271	2	TrialStart	Standard	50	0	0	1	n/a	CorrectRejection
139.271	0.2	ToneStart	Standard	50	0	0	1	n/a	CorrectRejection
140.521	2	TrialStart	Standard	51	0	0	1	n/a	CorrectRejection
142.521	0.2	ToneStart	Standard	51	0	0	1	n/a	CorrectRejection
143.771	2	TrialStart	Standard	52	0	0	1	n/a	CorrectRejection
145.77	0.2	ToneStart	Standard	52	0	0	1	n/a	CorrectRejection
147.02	2	TrialStart	Novel	53	0	0	1	n/a	CorrectRejection
149.02	0.2	ToneStart	Novel	53	0	0	1	n/a	CorrectRejection
150.27	2	TrialStart	Standard	54	0	0	1	n/a	CorrectRejection
152.27	0.2	ToneStart	Standard	54	0	0	1	n/a	CorrectRejection
153.52	1	TrialStart	Standard	55	0	0	1	n/a	CorrectRejection
154.52	0.2	ToneStart	Standard	55	0	0	1	n/a	CorrectRejection
155.769	1	TrialStart	Novel	56	0	0	1	n/a	CorrectRejection
