onset	duration	TrialEvent	ToneLabel	Trial	CRESP	RESP	ACC	RT	Code
0.049	2	TrialStart	Standard	1	0	0	1	n/a	CorrectRejection
2.05	0.2	ToneStart	Standard	1	0	0	1	n/a	CorrectRejection
3.299	2	TrialStart	Standard	2	0	0	1	n/a	CorrectRejection
5.299	0.2	ToneStart	Standard	2	0	0	1	n/a	CorrectRejection
6.549	2	TrialStart	Standard	3	0	0	1	n/a	CorrectRejection
8.549	0.2	ToneStart	Standard	3	0	0	1	n/a	CorrectRejection
9.798	2	TrialStart	Novel	4	0	0	1	n/a	CorrectRejection
11.798	0.2	ToneStart	Novel	4	0	0	1	n/a	CorrectRejection
13.048	1	TrialStart	Standard	5	0	0	1	n/a	CorrectRejection
14.048	0.2	ToneStart	Standard	5	0	0	1	n/a	CorrectRejection
15.298	1	TrialStart	Standard	6	0	0	1	n/a	CorrectRejection
16.298	0.2	ToneStart	Standard	6	0	0	1	n/a	CorrectRejection
17.548	2	TrialStart	Standard	7	0	0	1	n/a	CorrectRejection
19.547	0.2	ToneStart	Standard	7	0	0	1	n/a	CorrectRejection
20.797	1	TrialStart	Standard	8	0	0	1	n/a	CorrectRejection
21.797	0.2	ToneStart	Standard	8	0	0	1	n/a	CorrectRejection
23.047	1	TrialStart	Standard	9	0	0	1	n/a	CorrectRejection
24.047	0.2	ToneStart	Standard	9	0	0	1	n/a	CorrectRejection
25.297	1	TrialStart	Standard	10	0	0	1	n/a	CorrectRejection
26.297	0.2	ToneStart	Standard	10	0	0	1	n/a	CorrectRejection
27.546	1	TrialStart	Oddball	11	1	1	1	520	Hit
28.546	0.2	ToneStart	Oddball	11	1	1	1	520	Hit
29.796	1	TrialStart	Standard	12	0	0	1	n/a	CorrectRejection
30.796	0.2	ToneStart	Standard	12	0	0	1	n/a	CorrectRejection
32.046	2	TrialStart	Standard	13	0	0	1	n/a	CorrectRejection
34.046	0.2	ToneStart	Standard	13	0	0	1	n/a	CorrectRejection
35.296	1	TrialStart	Standard	14	0	0	1	n/a	CorrectRejection
36.296	0.2	ToneStart	Standard	14	0	0	1	n/a	CorrectRejection
37.545	2	TrialStart	Standard	15	0	0	1	n/a	CorrectRejection
39.545	0.2	ToneStart	Standard	15	0	0	1	n/a	CorrectRejection
40.795	2	TrialStart	Standard	16	0	0	1	n/a	CorrectRejection
42.795	0.2	ToneStart	Standard	16	0	0	1	n/a	CorrectRejection
44.045	1	TrialStart	Novel	17	0	0	1	n/a	CorrectRejection
45.045	0.2	ToneStart	Novel	17	0	0	1	n/a	CorrectRejection
46.295	2	TrialStart	Standard	18	0	0	1	n/a	CorrectRejection
