onset	duration	TrialEvent	ToneLabel	Trial	CRESP	RESP	ACC	RT	Code
0.034	2	TrialStart	Standard	1	0	1	0	1585	FalseAlarm
2.035	0.2	ToneStart	Standard	1	0	1	0	1585	FalseAlarm
3.284	2	TrialStart	Standard	2	0	0	1	n/a	CorrectRejection
5.283	0.2	ToneStart	Standard	2	0	0	1	n/a	CorrectRejection
6.533	2	TrialStart	Standard	3	0	0	1	n/a	CorrectRejection
8.533	0.2	ToneStart	Standard	3	0	0	1	n/a	CorrectRejection
9.783	2	TrialStart	Novel	4	0	0	1	n/a	CorrectRejection
11.783	0.2	ToneStart	Novel	4	0	0	1	n/a	CorrectRejection
13.049	1	TrialStart	Standard	5	0	0	1	n/a	CorrectRejection
14.051	0.2	ToneStart	Standard	5	0	0	1	n/a	CorrectRejection
15.316	1	TrialStart	Standard	6	0	0	1	n/a	CorrectRejection
16.332	0.2	ToneStart	Standard	6	0	0	1	n/a	CorrectRejection
17.582	2	TrialStart	Standard	7	0	0	1	n/a	CorrectRejection
19.582	0.2	ToneStart	Standard	7	0	0	1	n/a	CorrectRejection
20.832	1	TrialStart	Standard	8	0	0	1	n/a	CorrectRejection
21.832	0.2	ToneStart	Standard	8	0	0	1	n/a	CorrectRejection
23.082	1	TrialStart	Standard	9	0	0	1	n/a	CorrectRejection
24.082	0.2	ToneStart	Standard	9	0	0	1	n/a	CorrectRejection
25.331	1	TrialStart	Standard	10	0	0	1	n/a	CorrectRejection
26.331	0.2	ToneStart	Standard	10	0	0	1	n/a	CorrectRejection
27.581	1	TrialStart	Oddball	11	1	1	1	809	Hit
28.581	0.2	ToneStart	Oddball	11	1	1	1	809	Hit
29.831	1	TrialStart	Standard	12	0	0	1	n/a	CorrectRejection
30.831	0.2	ToneStart	Standard	12	0	0	1	n/a	CorrectRejection
32.081	2	TrialStart	Standard	13	0	0	1	n/a	CorrectRejection
34.08	0.2	ToneStart	Standard	13	0	0	1	n/a	CorrectRejection
35.33	1	TrialStart	Standard	14	0	0	1	n/a	CorrectRejection
36.347	0.2	ToneStart	Standard	14	0	0	1	n/a	CorrectRejection
37.597	2	TrialStart	Standard	15	0	0	1	n/a	CorrectRejection
39.597	0.2	ToneStart	Standard	15	0	0	1	n/a	CorrectRejection
40.846	2	TrialStart	Standard	16	0	0	1	n/a	CorrectRejection
42.846	0.2	ToneStart	Standard	16	0	0	1	n/a	CorrectRejection
44.096	1	TrialStart	Novel	17	0	0	1	n/a	CorrectRejection
45.113	0.2	ToneStart	Novel	17	0	0	1	n/a	CorrectRejection
46.362	2	TrialStart	Standard	18	0	0	1	n/a	CorrectRejection
48.362	0.2	ToneStart	Standard	18	0	0	1	n/a	CorrectRejection
49.612	2	TrialStart	Standard	19	0	0	1	n/a	CorrectRejection
51.612	0.2	ToneStart	Standard	19	0	0	1	n/a	CorrectRejection
52.862	1	TrialStart	Standard	20	0	0	1	n/a	CorrectRejection
53.862	0.2	ToneStart	Standard	20	0	0	1	n/a	CorrectRejection
55.112	2	TrialStart	Standard	21	0	0	1	n/a	CorrectRejection
57.111	0.2	ToneStart	Standard	21	0	0	1	n/a	CorrectRejection
58.361	2	TrialStart	Standard	22	0	0	1	n/a	CorrectRejection
60.361	0.2	ToneStart	Standard	22	0	0	1	n/a	CorrectRejection
61.611	1	TrialStart	Novel	23	0	0	1	n/a	CorrectRejection
62.611	0.2	ToneStart	Novel	23	0	0	1	n/a	CorrectRejection
63.861	2	TrialStart	Oddball	24	1	1	1	806	Hit
65.86	0.2	ToneStart	Oddball	24	1	1	1	806	Hit
67.11	2	TrialStart	Standard	25	0	0	1	n/a	CorrectRejection
69.11	0.2	ToneStart	Standard	25	0	0	1	n/a	CorrectRejection
70.36	2	TrialStart	Standard	26	0	0	1	n/a	CorrectRejection
72.36	0.2	ToneStart	Standard	26	0	0	1	n/a	CorrectRejection
73.61	1	TrialStart	Standard	27	0	0	1	n/a	CorrectRejection
74.61	0.2	ToneStart	Standard	27	0	0	1	n/a	CorrectRejection
75.859	2	TrialStart	Standard	28	0	0	1	n/a	CorrectRejection
77.859	0.2	ToneStart	Standard	28	0	0	1	n/a	CorrectRejection
79.109	2	TrialStart	Oddball	29	1	1	1	783	Hit
81.109	0.2	ToneStart	Oddball	29	1	1	1	783	Hit
82.359	1	TrialStart	Novel	30	0	0	1	n/a	CorrectRejection
83.362	0.2	ToneStart	Novel	30	0	0	1	n/a	CorrectRejection
84.625	1	TrialStart	Standard	31	0	0	1	n/a	CorrectRejection
85.642	0.2	ToneStart	Standard	31	0	0	1	n/a	CorrectRejection
86.892	2	TrialStart	Standard	32	0	0	1	n/a	CorrectRejection
88.891	0.2	ToneStart	Standard	32	0	0	1	n/a	CorrectRejection
90.141	1	TrialStart	Novel	33	0	0	1	n/a	CorrectRejection
91.141	0.2	ToneStart	Novel	33	0	0	1	n/a	CorrectRejection
92.408	2	TrialStart	Standard	34	0	0	1	n/a	CorrectRejection
94.408	0.2	ToneStart	Standard	34	0	0	1	n/a	CorrectRejection
95.657	2	TrialStart	Standard	35	0	0	1	n/a	CorrectRejection
97.657	0.2	ToneStart	Standard	35	0	0	1	n/a	CorrectRejection
98.907	1	TrialStart	Standard	36	0	0	1	n/a	CorrectRejection
