onset	duration	TrialEvent	ToneLabel	Trial	CRESP	RESP	ACC	RT	Code
0.042	2	TrialStart	Standard	1	0	0	1	n/a	CorrectRejection
2.042	0.2	ToneStart	Standard	1	0	0	1	n/a	CorrectRejection
3.308	2	TrialStart	Standard	2	0	0	1	n/a	CorrectRejection
5.308	0.2	ToneStart	Standard	2	0	0	1	n/a	CorrectRejection
6.575	2	TrialStart	Standard	3	0	0	1	n/a	CorrectRejection
8.574	0.2	ToneStart	Standard	3	0	0	1	n/a	CorrectRejection
9.841	2	TrialStart	Novel	4	0	0	1	n/a	CorrectRejection
11.841	0.2	ToneStart	Novel	4	0	0	1	n/a	CorrectRejection
13.107	1	TrialStart	Standard	5	0	0	1	n/a	CorrectRejection
14.108	0.2	ToneStart	Standard	5	0	0	1	n/a	CorrectRejection
15.374	1	TrialStart	Standard	6	0	0	1	n/a	CorrectRejection
16.374	0.2	ToneStart	Standard	6	0	0	1	n/a	CorrectRejection
17.64	2	TrialStart	Standard	7	0	0	1	n/a	CorrectRejection
19.64	0.2	ToneStart	Standard	7	0	0	1	n/a	CorrectRejection
20.908	1	TrialStart	Standard	8	0	0	1	n/a	CorrectRejection
21.906	0.2	ToneStart	Standard	8	0	0	1	n/a	CorrectRejection
23.173	1	TrialStart	Standard	9	0	0	1	n/a	CorrectRejection
24.173	0.2	ToneStart	Standard	9	0	0	1	n/a	CorrectRejection
25.439	1	TrialStart	Standard	10	0	0	1	n/a	CorrectRejection
26.439	0.2	ToneStart	Standard	10	0	0	1	n/a	CorrectRejection
27.706	1	TrialStart	Oddball	11	1	1	1	670	Hit
28.707	0.2	ToneStart	Oddball	11	1	1	1	670	Hit
29.972	1	TrialStart	Standard	12	0	0	1	n/a	CorrectRejection
30.973	0.2	ToneStart	Standard	12	0	0	1	n/a	CorrectRejection
32.239	2	TrialStart	Standard	13	0	0	1	n/a	CorrectRejection
34.238	0.2	ToneStart	Standard	13	0	0	1	n/a	CorrectRejection
35.505	1	TrialStart	Standard	14	0	0	1	n/a	CorrectRejection
36.505	0.2	ToneStart	Standard	14	0	0	1	n/a	CorrectRejection
37.771	2	TrialStart	Standard	15	0	0	1	n/a	CorrectRejection
39.771	0.2	ToneStart	Standard	15	0	0	1	n/a	CorrectRejection
41.038	2	TrialStart	Standard	16	0	0	1	n/a	CorrectRejection
43.037	0.2	ToneStart	Standard	16	0	0	1	n/a	CorrectRejection
44.304	1	TrialStart	Novel	17	0	0	1	n/a	CorrectRejection
45.305	0.2	ToneStart	Novel	17	0	0	1	n/a	CorrectRejection
46.57	2	TrialStart	Standard	18	0	0	1	n/a	CorrectRejection
48.57	0.2	ToneStart	Standard	18	0	0	1	n/a	CorrectRejection
49.837	2	TrialStart	Standard	19	0	0	1	n/a	CorrectRejection
51.837	0.2	ToneStart	Standard	19	0	0	1	n/a	CorrectRejection
53.103	1	TrialStart	Standard	20	0	0	1	n/a	CorrectRejection
54.103	0.2	ToneStart	Standard	20	0	0	1	n/a	CorrectRejection
55.37	2	TrialStart	Standard	21	0	0	1	n/a	CorrectRejection
57.369	0.2	ToneStart	Standard	21	0	0	1	n/a	CorrectRejection
58.636	2	TrialStart	Standard	22	0	0	1	n/a	CorrectRejection
60.636	0.2	ToneStart	Standard	22	0	0	1	n/a	CorrectRejection
61.902	1	TrialStart	Novel	23	0	0	1	n/a	CorrectRejection
62.902	0.2	ToneStart	Novel	23	0	0	1	n/a	CorrectRejection
64.169	2	TrialStart	Oddball	24	1	1	1	652	Hit
66.168	0.2	ToneStart	Oddball	24	1	1	1	652	Hit
67.435	2	TrialStart	Standard	25	0	0	1	n/a	CorrectRejection
69.435	0.2	ToneStart	Standard	25	0	0	1	n/a	CorrectRejection
70.701	2	TrialStart	Standard	26	0	0	1	n/a	CorrectRejection
72.701	0.2	ToneStart	Standard	26	0	0	1	n/a	CorrectRejection
73.968	1	TrialStart	Standard	27	0	0	1	n/a	CorrectRejection
74.967	0.2	ToneStart	Standard	27	0	0	1	n/a	CorrectRejection
76.234	2	TrialStart	Standard	28	0	0	1	n/a	CorrectRejection
78.234	0.2	ToneStart	Standard	28	0	0	1	n/a	CorrectRejection
79.5	2	TrialStart	Oddball	29	1	1	1	488	Hit
81.5	0.2	ToneStart	Oddball	29	1	1	1	488	Hit
82.767	1	TrialStart	Novel	30	0	0	1	n/a	CorrectRejection
83.768	0.2	ToneStart	Novel	30	0	0	1	n/a	CorrectRejection
85.033	1	TrialStart	Standard	31	0	0	1	n/a	CorrectRejection
86.033	0.2	ToneStart	Standard	31	0	0	1	n/a	CorrectRejection
87.3	2	TrialStart	Standard	32	0	0	1	n/a	CorrectRejection
89.299	0.2	ToneStart	Standard	32	0	0	1	n/a	CorrectRejection
90.566	1	TrialStart	Novel	33	0	0	1	n/a	CorrectRejection
91.567	0.2	ToneStart	Novel	33	0	0	1	n/a	CorrectRejection
92.832	2	TrialStart	Standard	34	0	0	1	n/a	CorrectRejection
