onset	duration	TrialEvent	ToneLabel	Trial	CRESP	RESP	ACC	RT	Code
0.043	2	TrialStart	Standard	1	0	0	1	n/a	CorrectRejection
2.043	0.2	ToneStart	Standard	1	0	0	1	n/a	CorrectRejection
3.292	2	TrialStart	Standard	2	0	0	1	n/a	CorrectRejection
5.292	0.2	ToneStart	Standard	2	0	0	1	n/a	CorrectRejection
6.542	2	TrialStart	Standard	3	0	0	1	n/a	CorrectRejection
8.542	0.2	ToneStart	Standard	3	0	0	1	n/a	CorrectRejection
9.792	2	TrialStart	Novel	4	0	0	1	n/a	CorrectRejection
11.792	0.2	ToneStart	Novel	4	0	0	1	n/a	CorrectRejection
13.042	1	TrialStart	Standard	5	0	0	1	n/a	CorrectRejection
14.041	0.2	ToneStart	Standard	5	0	0	1	n/a	CorrectRejection
15.292	1	TrialStart	Standard	6	0	0	1	n/a	CorrectRejection
16.291	0.2	ToneStart	Standard	6	0	0	1	n/a	CorrectRejection
17.541	2	TrialStart	Standard	7	0	0	1	n/a	CorrectRejection
19.541	0.2	ToneStart	Standard	7	0	0	1	n/a	CorrectRejection
20.791	1	TrialStart	Standard	8	0	0	1	n/a	CorrectRejection
21.791	0.2	ToneStart	Standard	8	0	0	1	n/a	CorrectRejection
23.041	1	TrialStart	Standard	9	0	0	1	n/a	CorrectRejection
24.041	0.2	ToneStart	Standard	9	0	0	1	n/a	CorrectRejection
25.29	1	TrialStart	Standard	10	0	0	1	n/a	CorrectRejection
26.29	0.2	ToneStart	Standard	10	0	0	1	n/a	CorrectRejection
27.54	1	TrialStart	Oddball	11	1	1	1	615	Hit
28.54	0.2	ToneStart	Oddball	11	1	1	1	615	Hit
29.79	1	TrialStart	Standard	12	0	0	1	n/a	CorrectRejection
30.79	0.2	ToneStart	Standard	12	0	0	1	n/a	CorrectRejection
32.057	2	TrialStart	Standard	13	0	0	1	n/a	CorrectRejection
34.056	0.2	ToneStart	Standard	13	0	0	1	n/a	CorrectRejection
35.306	1	TrialStart	Standard	14	0	0	1	n/a	CorrectRejection
36.306	0.2	ToneStart	Standard	14	0	0	1	n/a	CorrectRejection
37.556	2	TrialStart	Standard	15	0	0	1	n/a	CorrectRejection
39.556	0.2	ToneStart	Standard	15	0	0	1	n/a	CorrectRejection
40.806	2	TrialStart	Standard	16	0	0	1	n/a	CorrectRejection
42.806	0.2	ToneStart	Standard	16	0	0	1	n/a	CorrectRejection
44.055	1	TrialStart	Novel	17	0	0	1	n/a	CorrectRejection
45.055	0.2	ToneStart	Novel	17	0	0	1	n/a	CorrectRejection
46.306	2	TrialStart	Standard	18	0	0	1	n/a	CorrectRejection
48.305	0.2	ToneStart	Standard	18	0	0	1	n/a	CorrectRejection
49.555	2	TrialStart	Standard	19	0	0	1	n/a	CorrectRejection
51.557	0.2	ToneStart	Standard	19	0	0	1	n/a	CorrectRejection
52.821	1	TrialStart	Standard	20	0	0	1	n/a	CorrectRejection
53.821	0.2	ToneStart	Standard	20	0	0	1	n/a	CorrectRejection
55.088	2	TrialStart	Standard	21	0	0	1	n/a	CorrectRejection
57.088	0.2	ToneStart	Standard	21	0	0	1	n/a	CorrectRejection
58.338	2	TrialStart	Standard	22	0	0	1	n/a	CorrectRejection
60.337	0.2	ToneStart	Standard	22	0	0	1	n/a	CorrectRejection
61.587	1	TrialStart	Novel	23	0	0	1	n/a	CorrectRejection
62.587	0.2	ToneStart	Novel	23	0	0	1	n/a	CorrectRejection
63.837	2	TrialStart	Oddball	24	1	1	1	560	Hit
65.837	0.2	ToneStart	Oddball	24	1	1	1	560	Hit
67.087	2	TrialStart	Standard	25	0	0	1	n/a	CorrectRejection
69.087	0.2	ToneStart	Standard	25	0	0	1	n/a	CorrectRejection
70.336	2	TrialStart	Standard	26	0	0	1	n/a	CorrectRejection
72.336	0.2	ToneStart	Standard	26	0	0	1	n/a	CorrectRejection
73.586	1	TrialStart	Standard	27	0	0	1	n/a	CorrectRejection
74.586	0.2	ToneStart	Standard	27	0	0	1	n/a	CorrectRejection
75.836	2	TrialStart	Standard	28	0	0	1	n/a	CorrectRejection
77.836	0.2	ToneStart	Standard	28	0	0	1	n/a	CorrectRejection
79.086	2	TrialStart	Oddball	29	1	1	1	557	Hit
81.085	0.2	ToneStart	Oddball	29	1	1	1	557	Hit
82.335	1	TrialStart	Novel	30	0	0	1	n/a	CorrectRejection
83.335	0.2	ToneStart	Novel	30	0	0	1	n/a	CorrectRejection
84.585	1	TrialStart	Standard	31	0	0	1	n/a	CorrectRejection
85.585	0.2	ToneStart	Standard	31	0	0	1	n/a	CorrectRejection
86.835	2	TrialStart	Standard	32	0	0	1	n/a	CorrectRejection
88.835	0.2	ToneStart	Standard	32	0	0	1	n/a	CorrectRejection
90.085	1	TrialStart	Novel	33	0	0	1	n/a	CorrectRejection
91.085	0.2	ToneStart	Novel	33	0	0	1	n/a	CorrectRejection
92.351	2	TrialStart	Standard	34	0	0	1	n/a	CorrectRejection
94.351	0.2	ToneStart	Standard	34	0	0	1	n/a	CorrectRejection
95.601	2	TrialStart	Standard	35	0	0	1	n/a	CorrectRejection
97.601	0.2	ToneStart	Standard	35	0	0	1	n/a	CorrectRejection
98.851	1	TrialStart	Standard	36	0	0	1	n/a	CorrectRejection
99.851	0.2	ToneStart	Standard	36	0	0	1	n/a	CorrectRejection
101.1	1	TrialStart	Standard	37	0	0	1	n/a	CorrectRejection
102.1	0.2	ToneStart	Standard	37	0	0	1	n/a	CorrectRejection
103.35	2	TrialStart	Standard	38	0	0	1	n/a	CorrectRejection
105.35	0.2	ToneStart	Standard	38	0	0	1	n/a	CorrectRejection
106.617	2	TrialStart	Oddball	39	1	1	1	514	Hit
108.616	0.2	ToneStart	Oddball	39	1	1	1	514	Hit
109.883	2	TrialStart	Standard	40	0	0	1	n/a	CorrectRejection
111.883	0.2	ToneStart	Standard	40	0	0	1	n/a	CorrectRejection
113.133	2	TrialStart	Standard	41	0	0	1	n/a	CorrectRejection
115.132	0.2	ToneStart	Standard	41	0	0	1	n/a	CorrectRejection
116.382	1	TrialStart	Standard	42	0	0	1	n/a	CorrectRejection
117.382	0.2	ToneStart	Standard	42	0	0	1	n/a	CorrectRejection
118.632	1	TrialStart	Standard	43	0	0	1	n/a	CorrectRejection
119.632	0.2	ToneStart	Standard	43	0	0	1	n/a	CorrectRejection
120.882	1	TrialStart	Novel	44	0	0	1	n/a	CorrectRejection
121.882	0.2	ToneStart	Novel	44	0	0	1	n/a	CorrectRejection
123.132	1	TrialStart	Standard	45	0	0	1	n/a	CorrectRejection
124.132	0.2	ToneStart	Standard	45	0	0	1	n/a	CorrectRejection
125.382	2	TrialStart	Standard	46	0	0	1	n/a	CorrectRejection
127.381	0.2	ToneStart	Standard	46	0	0	1	n/a	CorrectRejection
128.631	2	TrialStart	Standard	47	0	0	1	n/a	CorrectRejection
130.631	0.2	ToneStart	Standard	47	0	0	1	n/a	CorrectRejection
131.881	1	TrialStart	Standard	48	0	0	1	n/a	CorrectRejection
132.881	0.2	ToneStart	Standard	48	0	0	1	n/a	CorrectRejection
134.131	2	TrialStart	Oddball	49	1	1	1	499	Hit
136.131	0.2	ToneStart	Oddball	49	1	1	1	499	Hit
137.381	2	TrialStart	Standard	50	0	0	1	n/a	CorrectRejection
139.38	0.2	ToneStart	Standard	50	0	0	1	n/a	CorrectRejection
140.63	2	TrialStart	Standard	51	0	0	1	n/a	CorrectRejection
142.63	0.2	ToneStart	Standard	51	0	0	1	n/a	CorrectRejection
143.88	2	TrialStart	Standard	52	0	0	1	n/a	CorrectRejection
145.88	0.2	ToneStart	Standard	52	0	0	1	n/a	CorrectRejection
147.13	2	TrialStart	Novel	53	0	0	1	n/a	CorrectRejection
149.129	0.2	ToneStart	Novel	53	0	0	1	n/a	CorrectRejection
150.379	2	TrialStart	Standard	54	0	0	1	n/a	CorrectRejection
152.379	0.2	ToneStart	Standard	54	0	0	1	n/a	CorrectRejection
153.629	1	TrialStart	Standard	55	0	0	1	n/a	CorrectRejection
154.646	0.2	ToneStart	Standard	55	0	0	1	n/a	CorrectRejection
155.896	1	TrialStart	Novel	56	0	0	1	n/a	CorrectRejection
156.895	0.2	ToneStart	Novel	56	0	0	1	n/a	CorrectRejection
158.145	2	TrialStart	Standard	57	0	0	1	n/a	CorrectRejection
160.145	0.2	ToneStart	Standard	57	0	0	1	n/a	CorrectRejection
161.395	1	TrialStart	Standard	58	0	0	1	n/a	CorrectRejection
162.395	0.2	ToneStart	Standard	58	0	0	1	n/a	CorrectRejection
163.645	1	TrialStart	Standard	59	0	0	1	n/a	CorrectRejection
164.645	0.2	ToneStart	Standard	59	0	0	1	n/a	CorrectRejection
165.895	1	TrialStart	Oddball	60	1	1	1	489	Hit
166.895	0.2	ToneStart	Oddball	60	1	1	1	489	Hit
168.144	1	TrialStart	Standard	61	0	0	1	n/a	CorrectRejection
169.144	0.2	ToneStart	Standard	61	0	0	1	n/a	CorrectRejection
170.394	2	TrialStart	Standard	62	0	0	1	n/a	CorrectRejection
172.394	0.2	ToneStart	Standard	62	0	0	1	n/a	CorrectRejection
173.644	2	TrialStart	Standard	63	0	0	1	n/a	CorrectRejection
175.644	0.2	ToneStart	Standard	63	0	0	1	n/a	CorrectRejection
176.894	1	TrialStart	Standard	64	0	0	1	n/a	CorrectRejection
177.894	0.2	ToneStart	Standard	64	0	0	1	n/a	CorrectRejection
179.143	1	TrialStart	Novel	65	0	0	1	n/a	CorrectRejection
180.143	0.2	ToneStart	Novel	65	0	0	1	n/a	CorrectRejection
181.393	2	TrialStart	Standard	66	0	0	1	n/a	CorrectRejection
183.393	0.2	ToneStart	Standard	66	0	0	1	n/a	CorrectRejection
184.643	1	TrialStart	Standard	67	0	0	1	n/a	CorrectRejection
185.643	0.2	ToneStart	Standard	67	0	0	1	n/a	CorrectRejection
186.893	2	TrialStart	Oddball	68	1	1	1	532	Hit
188.893	0.2	ToneStart	Oddball	68	1	1	1	532	Hit
190.142	1	TrialStart	Standard	69	0	0	1	n/a	CorrectRejection
191.142	0.2	ToneStart	Standard	69	0	0	1	n/a	CorrectRejection
192.392	1	TrialStart	Standard	70	0	0	1	n/a	CorrectRejection
193.393	0.2	ToneStart	Standard	70	0	0	1	n/a	CorrectRejection
194.642	2	TrialStart	Standard	71	0	0	1	n/a	CorrectRejection
196.642	0.2	ToneStart	Standard	71	0	0	1	n/a	CorrectRejection
197.908	2	TrialStart	Standard	72	0	0	1	n/a	CorrectRejection
199.908	0.2	ToneStart	Standard	72	0	0	1	n/a	CorrectRejection
201.158	1	TrialStart	Standard	73	0	0	1	n/a	CorrectRejection
202.158	0.2	ToneStart	Standard	73	0	0	1	n/a	CorrectRejection
203.408	2	TrialStart	Standard	74	0	0	1	n/a	CorrectRejection
205.408	0.2	ToneStart	Standard	74	0	0	1	n/a	CorrectRejection
206.658	2	TrialStart	Oddball	75	1	1	1	563	Hit
208.658	0.2	ToneStart	Oddball	75	1	1	1	563	Hit
209.907	2	TrialStart	Standard	76	0	0	1	n/a	CorrectRejection
211.907	0.2	ToneStart	Standard	76	0	0	1	n/a	CorrectRejection
213.157	1	TrialStart	Standard	77	0	0	1	n/a	CorrectRejection
214.157	0.2	ToneStart	Standard	77	0	0	1	n/a	CorrectRejection
215.407	2	TrialStart	Standard	78	0	0	1	n/a	CorrectRejection
217.407	0.2	ToneStart	Standard	78	0	0	1	n/a	CorrectRejection
218.657	1	TrialStart	Novel	79	0	0	1	n/a	CorrectRejection
219.657	0.2	ToneStart	Novel	79	0	0	1	n/a	CorrectRejection
220.906	2	TrialStart	Standard	80	0	0	1	n/a	CorrectRejection
222.906	0.2	ToneStart	Standard	80	0	0	1	n/a	CorrectRejection
224.156	2	TrialStart	Standard	81	0	0	1	n/a	CorrectRejection
226.156	0.2	ToneStart	Standard	81	0	0	1	n/a	CorrectRejection
227.406	2	TrialStart	Oddball	82	1	1	1	498	Hit
229.406	0.2	ToneStart	Oddball	82	1	1	1	498	Hit
230.656	2	TrialStart	Standard	83	0	0	1	n/a	CorrectRejection
232.655	0.2	ToneStart	Standard	83	0	0	1	n/a	CorrectRejection
233.905	2	TrialStart	Standard	84	0	0	1	n/a	CorrectRejection
235.905	0.2	ToneStart	Standard	84	0	0	1	n/a	CorrectRejection
237.155	2	TrialStart	Novel	85	0	0	1	n/a	CorrectRejection
239.155	0.2	ToneStart	Novel	85	0	0	1	n/a	CorrectRejection
240.405	1	TrialStart	Standard	86	0	0	1	n/a	CorrectRejection
241.405	0.2	ToneStart	Standard	86	0	0	1	n/a	CorrectRejection
242.655	2	TrialStart	Standard	87	0	0	1	n/a	CorrectRejection
244.654	0.2	ToneStart	Standard	87	0	0	1	n/a	CorrectRejection
245.904	1	TrialStart	Standard	88	0	0	1	n/a	CorrectRejection
246.904	0.2	ToneStart	Standard	88	0	0	1	n/a	CorrectRejection
248.154	1	TrialStart	Standard	89	0	0	1	n/a	CorrectRejection
249.154	0.2	ToneStart	Standard	89	0	0	1	n/a	CorrectRejection
250.404	2	TrialStart	Standard	90	0	0	1	n/a	CorrectRejection
252.404	0.2	ToneStart	Standard	90	0	0	1	n/a	CorrectRejection
253.654	1	TrialStart	Standard	91	0	0	1	n/a	CorrectRejection
254.653	0.2	ToneStart	Standard	91	0	0	1	n/a	CorrectRejection
255.903	1	TrialStart	Standard	92	0	0	1	n/a	CorrectRejection
256.903	0.2	ToneStart	Standard	92	0	0	1	n/a	CorrectRejection
258.153	2	TrialStart	Standard	93	0	0	1	n/a	CorrectRejection
