onset	duration	TrialEvent	ToneLabel	Trial	CRESP	RESP	ACC	RT	Code
0.045	2	TrialStart	Standard	1	0	0	1	n/a	CorrectRejection
2.045	0.2	ToneStart	Standard	1	0	0	1	n/a	CorrectRejection
3.295	2	TrialStart	Standard	2	0	0	1	n/a	CorrectRejection
5.294	0.2	ToneStart	Standard	2	0	0	1	n/a	CorrectRejection
6.544	2	TrialStart	Standard	3	0	0	1	n/a	CorrectRejection
8.544	0.2	ToneStart	Standard	3	0	0	1	n/a	CorrectRejection
9.794	2	TrialStart	Novel	4	0	0	1	n/a	CorrectRejection
11.794	0.2	ToneStart	Novel	4	0	0	1	n/a	CorrectRejection
13.044	1	TrialStart	Standard	5	0	0	1	n/a	CorrectRejection
14.044	0.2	ToneStart	Standard	5	0	0	1	n/a	CorrectRejection
15.293	1	TrialStart	Standard	6	0	0	1	n/a	CorrectRejection
16.293	0.2	ToneStart	Standard	6	0	0	1	n/a	CorrectRejection
17.543	2	TrialStart	Standard	7	0	0	1	n/a	CorrectRejection
19.543	0.2	ToneStart	Standard	7	0	0	1	n/a	CorrectRejection
20.793	1	TrialStart	Standard	8	0	0	1	n/a	CorrectRejection
21.794	0.2	ToneStart	Standard	8	0	0	1	n/a	CorrectRejection
23.043	1	TrialStart	Standard	9	0	0	1	n/a	CorrectRejection
24.043	0.2	ToneStart	Standard	9	0	0	1	n/a	CorrectRejection
25.292	1	TrialStart	Standard	10	0	0	1	n/a	CorrectRejection
26.292	0.2	ToneStart	Standard	10	0	0	1	n/a	CorrectRejection
27.542	1	TrialStart	Oddball	11	1	1	1	579	Hit
28.542	0.2	ToneStart	Oddball	11	1	1	1	579	Hit
29.792	1	TrialStart	Standard	12	0	0	1	n/a	CorrectRejection
30.793	0.2	ToneStart	Standard	12	0	0	1	n/a	CorrectRejection
32.042	2	TrialStart	Standard	13	0	0	1	n/a	CorrectRejection
34.041	0.2	ToneStart	Standard	13	0	0	1	n/a	CorrectRejection
35.291	1	TrialStart	Standard	14	0	0	1	n/a	CorrectRejection
36.291	0.2	ToneStart	Standard	14	0	0	1	n/a	CorrectRejection
37.541	2	TrialStart	Standard	15	0	0	1	n/a	CorrectRejection
39.541	0.2	ToneStart	Standard	15	0	0	1	n/a	CorrectRejection
