onset	duration	TrialEvent	ToneLabel	Trial	CRESP	RESP	ACC	RT	Code
0.062	2	TrialStart	Standard	1	0	0	1	n/a	CorrectRejection
2.063	0.2	ToneStart	Standard	1	0	0	1	n/a	CorrectRejection
3.328	2	TrialStart	Standard	2	0	0	1	n/a	CorrectRejection
5.328	0.2	ToneStart	Standard	2	0	0	1	n/a	CorrectRejection
6.595	2	TrialStart	Standard	3	0	0	1	n/a	CorrectRejection
8.595	0.2	ToneStart	Standard	3	0	0	1	n/a	CorrectRejection
9.861	2	TrialStart	Novel	4	0	0	1	n/a	CorrectRejection
11.861	0.2	ToneStart	Novel	4	0	0	1	n/a	CorrectRejection
13.127	1	TrialStart	Standard	5	0	0	1	n/a	CorrectRejection
14.127	0.2	ToneStart	Standard	5	0	0	1	n/a	CorrectRejection
15.377	1	TrialStart	Standard	6	0	0	1	n/a	CorrectRejection
16.377	0.2	ToneStart	Standard	6	0	0	1	n/a	CorrectRejection
17.627	2	TrialStart	Standard	7	0	0	1	n/a	CorrectRejection
19.628	0.2	ToneStart	Standard	7	0	0	1	n/a	CorrectRejection
20.893	1	TrialStart	Standard	8	0	0	1	n/a	CorrectRejection
21.894	0.2	ToneStart	Standard	8	0	0	1	n/a	CorrectRejection
23.143	1	TrialStart	Standard	9	0	0	1	n/a	CorrectRejection
24.143	0.2	ToneStart	Standard	9	0	0	1	n/a	CorrectRejection
25.393	1	TrialStart	Standard	10	0	0	1	n/a	CorrectRejection
26.393	0.2	ToneStart	Standard	10	0	0	1	n/a	CorrectRejection
27.643	1	TrialStart	Oddball	11	1	1	1	501	Hit
28.644	0.2	ToneStart	Oddball	11	1	1	1	501	Hit
29.909	1	TrialStart	Standard	12	0	0	1	n/a	CorrectRejection
30.911	0.2	ToneStart	Standard	12	0	0	1	n/a	CorrectRejection
32.159	2	TrialStart	Standard	13	0	0	1	n/a	CorrectRejection
34.159	0.2	ToneStart	Standard	13	0	0	1	n/a	CorrectRejection
35.409	1	TrialStart	Standard	14	0	0	1	n/a	CorrectRejection
36.409	0.2	ToneStart	Standard	14	0	0	1	n/a	CorrectRejection
37.659	2	TrialStart	Standard	15	0	0	1	n/a	CorrectRejection
39.658	0.2	ToneStart	Standard	15	0	0	1	n/a	CorrectRejection
40.908	2	TrialStart	Standard	16	0	0	1	n/a	CorrectRejection
42.908	0.2	ToneStart	Standard	16	0	0	1	n/a	CorrectRejection
44.158	1	TrialStart	Novel	17	0	0	1	n/a	CorrectRejection
45.159	0.2	ToneStart	Novel	17	0	0	1	n/a	CorrectRejection
46.424	2	TrialStart	Standard	18	0	0	1	n/a	CorrectRejection
48.424	0.2	ToneStart	Standard	18	0	0	1	n/a	CorrectRejection
49.691	2	TrialStart	Standard	19	0	0	1	n/a	CorrectRejection
51.691	0.2	ToneStart	Standard	19	0	0	1	n/a	CorrectRejection
52.957	1	TrialStart	Standard	20	0	0	1	n/a	CorrectRejection
53.957	0.2	ToneStart	Standard	20	0	0	1	n/a	CorrectRejection
55.224	2	TrialStart	Standard	21	0	0	1	n/a	CorrectRejection
57.223	0.2	ToneStart	Standard	21	0	0	1	n/a	CorrectRejection
58.49	2	TrialStart	Standard	22	0	0	1	n/a	CorrectRejection
60.49	0.2	ToneStart	Standard	22	0	0	1	n/a	CorrectRejection
61.756	1	TrialStart	Novel	23	0	0	1	n/a	CorrectRejection
62.756	0.2	ToneStart	Novel	23	0	0	1	n/a	CorrectRejection
64.023	2	TrialStart	Oddball	24	1	1	1	570	Hit
66.023	0.2	ToneStart	Oddball	24	1	1	1	570	Hit
67.289	2	TrialStart	Standard	25	0	0	1	n/a	CorrectRejection
69.289	0.2	ToneStart	Standard	25	0	0	1	n/a	CorrectRejection
70.556	2	TrialStart	Standard	26	0	0	1	n/a	CorrectRejection
72.555	0.2	ToneStart	Standard	26	0	0	1	n/a	CorrectRejection
73.822	1	TrialStart	Standard	27	0	0	1	n/a	CorrectRejection
74.822	0.2	ToneStart	Standard	27	0	0	1	n/a	CorrectRejection
76.088	2	TrialStart	Standard	28	0	0	1	n/a	CorrectRejection
78.088	0.2	ToneStart	Standard	28	0	0	1	n/a	CorrectRejection
79.355	2	TrialStart	Oddball	29	1	1	1	627	Hit
81.354	0.2	ToneStart	Oddball	29	1	1	1	627	Hit
82.621	1	TrialStart	Novel	30	0	0	1	n/a	CorrectRejection
83.621	0.2	ToneStart	Novel	30	0	0	1	n/a	CorrectRejection
84.887	1	TrialStart	Standard	31	0	0	1	n/a	CorrectRejection
85.888	0.2	ToneStart	Standard	31	0	0	1	n/a	CorrectRejection
87.154	2	TrialStart	Standard	32	0	0	1	n/a	CorrectRejection
89.154	0.2	ToneStart	Standard	32	0	0	1	n/a	CorrectRejection
90.42	1	TrialStart	Novel	33	0	0	1	n/a	CorrectRejection
91.42	0.2	ToneStart	Novel	33	0	0	1	n/a	CorrectRejection
92.687	2	TrialStart	Standard	34	0	0	1	n/a	CorrectRejection
94.687	0.2	ToneStart	Standard	34	0	0	1	n/a	CorrectRejection
95.953	2	TrialStart	Standard	35	0	0	1	n/a	CorrectRejection
97.954	0.2	ToneStart	Standard	35	0	0	1	n/a	CorrectRejection
99.219	1	TrialStart	Standard	36	0	0	1	n/a	CorrectRejection
100.219	0.2	ToneStart	Standard	36	0	0	1	n/a	CorrectRejection
101.486	1	TrialStart	Standard	37	0	0	1	n/a	CorrectRejection
102.486	0.2	ToneStart	Standard	37	0	0	1	n/a	CorrectRejection
103.752	2	TrialStart	Standard	38	0	0	1	n/a	CorrectRejection
105.752	0.2	ToneStart	Standard	38	0	0	1	n/a	CorrectRejection
107.019	2	TrialStart	Oddball	39	1	1	1	601	Hit
109.019	0.2	ToneStart	Oddball	39	1	1	1	601	Hit
110.285	2	TrialStart	Standard	40	0	0	1	n/a	CorrectRejection
112.285	0.2	ToneStart	Standard	40	0	0	1	n/a	CorrectRejection
113.551	2	TrialStart	Standard	41	0	0	1	n/a	CorrectRejection
115.551	0.2	ToneStart	Standard	41	0	0	1	n/a	CorrectRejection
116.818	1	TrialStart	Standard	42	0	0	1	n/a	CorrectRejection
117.818	0.2	ToneStart	Standard	42	0	0	1	n/a	CorrectRejection
119.084	1	TrialStart	Standard	43	0	0	1	n/a	CorrectRejection
120.084	0.2	ToneStart	Standard	43	0	0	1	n/a	CorrectRejection
121.351	1	TrialStart	Novel	44	0	0	1	n/a	CorrectRejection
122.352	0.2	ToneStart	Novel	44	0	0	1	n/a	CorrectRejection
123.617	1	TrialStart	Standard	45	0	0	1	n/a	CorrectRejection
124.617	0.2	ToneStart	Standard	45	0	0	1	n/a	CorrectRejection
125.884	2	TrialStart	Standard	46	0	0	1	n/a	CorrectRejection
127.883	0.2	ToneStart	Standard	46	0	0	1	n/a	CorrectRejection
129.15	2	TrialStart	Standard	47	0	0	1	n/a	CorrectRejection
131.15	0.2	ToneStart	Standard	47	0	0	1	n/a	CorrectRejection
132.416	1	TrialStart	Standard	48	0	0	1	n/a	CorrectRejection
133.418	0.2	ToneStart	Standard	48	0	0	1	n/a	CorrectRejection
134.683	2	TrialStart	Oddball	49	1	1	1	499	Hit
136.683	0.2	ToneStart	Oddball	49	1	1	1	499	Hit
137.949	2	TrialStart	Standard	50	0	0	1	n/a	CorrectRejection
139.949	0.2	ToneStart	Standard	50	0	0	1	n/a	CorrectRejection
141.216	2	TrialStart	Standard	51	0	0	1	n/a	CorrectRejection
143.215	0.2	ToneStart	Standard	51	0	0	1	n/a	CorrectRejection
144.482	2	TrialStart	Standard	52	0	0	1	n/a	CorrectRejection
146.482	0.2	ToneStart	Standard	52	0	0	1	n/a	CorrectRejection
147.748	2	TrialStart	Novel	53	0	0	1	n/a	CorrectRejection
149.748	0.2	ToneStart	Novel	53	0	0	1	n/a	CorrectRejection
151.015	2	TrialStart	Standard	54	0	0	1	n/a	CorrectRejection
153.014	0.2	ToneStart	Standard	54	0	0	1	n/a	CorrectRejection
154.281	1	TrialStart	Standard	55	0	0	1	n/a	CorrectRejection
155.281	0.2	ToneStart	Standard	55	0	0	1	n/a	CorrectRejection
156.547	1	TrialStart	Novel	56	0	0	1	n/a	CorrectRejection
157.548	0.2	ToneStart	Novel	56	0	0	1	n/a	CorrectRejection
158.814	2	TrialStart	Standard	57	0	0	1	n/a	CorrectRejection
160.814	0.2	ToneStart	Standard	57	0	0	1	n/a	CorrectRejection
162.08	1	TrialStart	Standard	58	0	0	1	n/a	CorrectRejection
163.08	0.2	ToneStart	Standard	58	0	0	1	n/a	CorrectRejection
164.347	1	TrialStart	Standard	59	0	0	1	n/a	CorrectRejection
165.347	0.2	ToneStart	Standard	59	0	0	1	n/a	CorrectRejection
166.613	1	TrialStart	Oddball	60	1	1	1	621	Hit
167.613	0.2	ToneStart	Oddball	60	1	1	1	621	Hit
168.88	1	TrialStart	Standard	61	0	0	1	n/a	CorrectRejection
169.88	0.2	ToneStart	Standard	61	0	0	1	n/a	CorrectRejection
171.146	2	TrialStart	Standard	62	0	0	1	n/a	CorrectRejection
173.146	0.2	ToneStart	Standard	62	0	0	1	n/a	CorrectRejection
174.412	2	TrialStart	Standard	63	0	0	1	n/a	CorrectRejection
176.412	0.2	ToneStart	Standard	63	0	0	1	n/a	CorrectRejection
177.679	1	TrialStart	Standard	64	0	0	1	n/a	CorrectRejection
178.68	0.2	ToneStart	Standard	64	0	0	1	n/a	CorrectRejection
179.945	1	TrialStart	Novel	65	0	0	1	n/a	CorrectRejection
180.945	0.2	ToneStart	Novel	65	0	0	1	n/a	CorrectRejection
182.212	2	TrialStart	Standard	66	0	0	1	n/a	CorrectRejection
184.212	0.2	ToneStart	Standard	66	0	0	1	n/a	CorrectRejection
185.479	1	TrialStart	Standard	67	0	0	1	n/a	CorrectRejection
186.478	0.2	ToneStart	Standard	67	0	0	1	n/a	CorrectRejection
187.745	2	TrialStart	Oddball	68	1	1	1	550	Hit
189.744	0.2	ToneStart	Oddball	68	1	1	1	550	Hit
191.011	1	TrialStart	Standard	69	0	0	1	n/a	CorrectRejection
192.028	0.2	ToneStart	Standard	69	0	0	1	n/a	CorrectRejection
193.294	1	TrialStart	Standard	70	0	0	1	n/a	CorrectRejection
194.294	0.2	ToneStart	Standard	70	0	0	1	n/a	CorrectRejection
195.561	2	TrialStart	Standard	71	0	0	1	n/a	CorrectRejection
197.56	0.2	ToneStart	Standard	71	0	0	1	n/a	CorrectRejection
198.827	2	TrialStart	Standard	72	0	0	1	n/a	CorrectRejection
200.827	0.2	ToneStart	Standard	72	0	0	1	n/a	CorrectRejection
202.093	1	TrialStart	Standard	73	0	0	1	n/a	CorrectRejection
203.093	0.2	ToneStart	Standard	73	0	0	1	n/a	CorrectRejection
204.36	2	TrialStart	Standard	74	0	0	1	n/a	CorrectRejection
206.36	0.2	ToneStart	Standard	74	0	0	1	n/a	CorrectRejection
207.626	2	TrialStart	Oddball	75	1	1	1	532	Hit
209.626	0.2	ToneStart	Oddball	75	1	1	1	532	Hit
210.892	2	TrialStart	Standard	76	0	0	1	n/a	CorrectRejection
212.892	0.2	ToneStart	Standard	76	0	0	1	n/a	CorrectRejection
214.159	1	TrialStart	Standard	77	0	0	1	n/a	CorrectRejection
215.16	0.2	ToneStart	Standard	77	0	0	1	n/a	CorrectRejection
216.425	2	TrialStart	Standard	78	0	0	1	n/a	CorrectRejection
