onset	duration	TrialEvent	ToneLabel	Trial	CRESP	RESP	ACC	RT	Code
0.04	2	TrialStart	Standard	1	0	0	1	n/a	CorrectRejection
2.041	0.2	ToneStart	Standard	1	0	0	1	n/a	CorrectRejection
3.307	2	TrialStart	Standard	2	0	0	1	n/a	CorrectRejection
5.307	0.2	ToneStart	Standard	2	0	0	1	n/a	CorrectRejection
6.573	2	TrialStart	Standard	3	0	0	1	n/a	CorrectRejection
8.573	0.2	ToneStart	Standard	3	0	0	1	n/a	CorrectRejection
9.823	2	TrialStart	Novel	4	0	0	1	n/a	CorrectRejection
11.823	0.2	ToneStart	Novel	4	0	0	1	n/a	CorrectRejection
13.073	1	TrialStart	Standard	5	0	0	1	n/a	CorrectRejection
14.073	0.2	ToneStart	Standard	5	0	0	1	n/a	CorrectRejection
15.339	1	TrialStart	Standard	6	0	0	1	n/a	CorrectRejection
16.339	0.2	ToneStart	Standard	6	0	0	1	n/a	CorrectRejection
17.589	2	TrialStart	Standard	7	0	0	1	n/a	CorrectRejection
19.589	0.2	ToneStart	Standard	7	0	0	1	n/a	CorrectRejection
20.839	1	TrialStart	Standard	8	0	0	1	n/a	CorrectRejection
21.839	0.2	ToneStart	Standard	8	0	0	1	n/a	CorrectRejection
23.088	1	TrialStart	Standard	9	0	0	1	n/a	CorrectRejection
24.088	0.2	ToneStart	Standard	9	0	0	1	n/a	CorrectRejection
25.338	1	TrialStart	Standard	10	0	0	1	n/a	CorrectRejection
26.338	0.2	ToneStart	Standard	10	0	0	1	n/a	CorrectRejection
27.588	1	TrialStart	Oddball	11	1	1	1	478	Hit
28.588	0.2	ToneStart	Oddball	11	1	1	1	478	Hit
29.838	1	TrialStart	Standard	12	0	0	1	n/a	CorrectRejection
30.838	0.2	ToneStart	Standard	12	0	0	1	n/a	CorrectRejection
32.088	2	TrialStart	Standard	13	0	0	1	n/a	CorrectRejection
34.087	0.2	ToneStart	Standard	13	0	0	1	n/a	CorrectRejection
35.337	1	TrialStart	Standard	14	0	0	1	n/a	CorrectRejection
36.337	0.2	ToneStart	Standard	14	0	0	1	n/a	CorrectRejection
37.587	2	TrialStart	Standard	15	0	0	1	n/a	CorrectRejection
39.587	0.2	ToneStart	Standard	15	0	0	1	n/a	CorrectRejection
40.837	2	TrialStart	Standard	16	0	0	1	n/a	CorrectRejection
42.837	0.2	ToneStart	Standard	16	0	0	1	n/a	CorrectRejection
44.103	1	TrialStart	Novel	17	0	0	1	n/a	CorrectRejection
45.103	0.2	ToneStart	Novel	17	0	0	1	n/a	CorrectRejection
46.353	2	TrialStart	Standard	18	0	0	1	n/a	CorrectRejection
48.354	0.2	ToneStart	Standard	18	0	0	1	n/a	CorrectRejection
49.603	2	TrialStart	Standard	19	0	0	1	n/a	CorrectRejection
51.603	0.2	ToneStart	Standard	19	0	0	1	n/a	CorrectRejection
52.852	1	TrialStart	Standard	20	0	0	1	n/a	CorrectRejection
53.852	0.2	ToneStart	Standard	20	0	0	1	n/a	CorrectRejection
55.102	2	TrialStart	Standard	21	0	0	1	n/a	CorrectRejection
57.102	0.2	ToneStart	Standard	21	0	0	1	n/a	CorrectRejection
58.352	2	TrialStart	Standard	22	0	0	1	n/a	CorrectRejection
60.352	0.2	ToneStart	Standard	22	0	0	1	n/a	CorrectRejection
61.602	1	TrialStart	Novel	23	0	0	1	n/a	CorrectRejection
62.602	0.2	ToneStart	Novel	23	0	0	1	n/a	CorrectRejection
63.851	2	TrialStart	Oddball	24	1	1	1	459	Hit
65.851	0.2	ToneStart	Oddball	24	1	1	1	459	Hit
67.101	2	TrialStart	Standard	25	0	0	1	n/a	CorrectRejection
69.101	0.2	ToneStart	Standard	25	0	0	1	n/a	CorrectRejection
70.351	2	TrialStart	Standard	26	0	0	1	n/a	CorrectRejection
72.351	0.2	ToneStart	Standard	26	0	0	1	n/a	CorrectRejection
73.601	1	TrialStart	Standard	27	0	0	1	n/a	CorrectRejection
74.6	0.2	ToneStart	Standard	27	0	0	1	n/a	CorrectRejection
75.851	2	TrialStart	Standard	28	0	0	1	n/a	CorrectRejection
77.85	0.2	ToneStart	Standard	28	0	0	1	n/a	CorrectRejection
79.1	2	TrialStart	Oddball	29	1	1	1	459	Hit
81.1	0.2	ToneStart	Oddball	29	1	1	1	459	Hit
82.366	1	TrialStart	Novel	30	0	0	1	n/a	CorrectRejection
83.366	0.2	ToneStart	Novel	30	0	0	1	n/a	CorrectRejection
84.616	1	TrialStart	Standard	31	0	0	1	n/a	CorrectRejection
85.616	0.2	ToneStart	Standard	31	0	0	1	n/a	CorrectRejection
86.866	2	TrialStart	Standard	32	0	0	1	n/a	CorrectRejection
88.866	0.2	ToneStart	Standard	32	0	0	1	n/a	CorrectRejection
90.116	1	TrialStart	Novel	33	0	1	0	692	FalseAlarm
91.116	0.2	ToneStart	Novel	33	0	1	0	692	FalseAlarm
92.366	2	TrialStart	Standard	34	0	0	1	n/a	CorrectRejection
94.365	0.2	ToneStart	Standard	34	0	0	1	n/a	CorrectRejection
95.615	2	TrialStart	Standard	35	0	0	1	n/a	CorrectRejection
97.615	0.2	ToneStart	Standard	35	0	0	1	n/a	CorrectRejection
98.865	1	TrialStart	Standard	36	0	0	1	n/a	CorrectRejection
99.865	0.2	ToneStart	Standard	36	0	0	1	n/a	CorrectRejection
101.115	1	TrialStart	Standard	37	0	0	1	n/a	CorrectRejection
102.115	0.2	ToneStart	Standard	37	0	0	1	n/a	CorrectRejection
103.365	2	TrialStart	Standard	38	0	0	1	n/a	CorrectRejection
105.364	0.2	ToneStart	Standard	38	0	0	1	n/a	CorrectRejection
106.614	2	TrialStart	Oddball	39	1	1	1	577	Hit
108.614	0.2	ToneStart	Oddball	39	1	1	1	577	Hit
109.864	2	TrialStart	Standard	40	0	0	1	n/a	CorrectRejection
111.864	0.2	ToneStart	Standard	40	0	0	1	n/a	CorrectRejection
113.13	2	TrialStart	Standard	41	0	0	1	n/a	CorrectRejection
115.13	0.2	ToneStart	Standard	41	0	0	1	n/a	CorrectRejection
116.38	1	TrialStart	Standard	42	0	0	1	n/a	CorrectRejection
117.38	0.2	ToneStart	Standard	42	0	0	1	n/a	CorrectRejection
118.63	1	TrialStart	Standard	43	0	0	1	n/a	CorrectRejection
119.63	0.2	ToneStart	Standard	43	0	0	1	n/a	CorrectRejection
120.88	1	TrialStart	Novel	44	0	0	1	n/a	CorrectRejection
121.88	0.2	ToneStart	Novel	44	0	0	1	n/a	CorrectRejection
123.13	1	TrialStart	Standard	45	0	0	1	n/a	CorrectRejection
124.146	0.2	ToneStart	Standard	45	0	0	1	n/a	CorrectRejection
125.396	2	TrialStart	Standard	46	0	0	1	n/a	CorrectRejection
127.396	0.2	ToneStart	Standard	46	0	0	1	n/a	CorrectRejection
128.646	2	TrialStart	Standard	47	0	0	1	n/a	CorrectRejection
130.646	0.2	ToneStart	Standard	47	0	0	1	n/a	CorrectRejection
131.895	1	TrialStart	Standard	48	0	0	1	n/a	CorrectRejection
132.895	0.2	ToneStart	Standard	48	0	0	1	n/a	CorrectRejection
134.145	2	TrialStart	Oddball	49	1	1	1	544	Hit
136.145	0.2	ToneStart	Oddball	49	1	1	1	544	Hit
137.395	2	TrialStart	Standard	50	0	0	1	n/a	CorrectRejection
139.395	0.2	ToneStart	Standard	50	0	0	1	n/a	CorrectRejection
140.645	2	TrialStart	Standard	51	0	0	1	n/a	CorrectRejection
142.644	0.2	ToneStart	Standard	51	0	0	1	n/a	CorrectRejection
