onset	duration	TrialEvent	ToneLabel	Trial	CRESP	RESP	ACC	RT	Code
0.046	2	TrialStart	Standard	1	0	1	0	1517	FalseAlarm
2.046	0.2	ToneStart	Standard	1	0	1	0	1517	FalseAlarm
3.295	2	TrialStart	Standard	2	0	1	0	1968	FalseAlarm
5.295	0.2	ToneStart	Standard	2	0	1	0	1968	FalseAlarm
6.545	2	TrialStart	Standard	3	0	1	0	670	FalseAlarm
8.545	0.2	ToneStart	Standard	3	0	1	0	670	FalseAlarm
9.795	2	TrialStart	Novel	4	0	0	1	n/a	CorrectRejection
11.795	0.2	ToneStart	Novel	4	0	0	1	n/a	CorrectRejection
13.044	1	TrialStart	Standard	5	0	1	0	710	FalseAlarm
14.044	0.2	ToneStart	Standard	5	0	1	0	710	FalseAlarm
15.294	1	TrialStart	Standard	6	0	1	0	544	FalseAlarm
16.294	0.2	ToneStart	Standard	6	0	1	0	544	FalseAlarm
17.544	2	TrialStart	Standard	7	0	1	0	540	FalseAlarm
19.544	0.2	ToneStart	Standard	7	0	1	0	540	FalseAlarm
20.794	1	TrialStart	Standard	8	0	1	0	542	FalseAlarm
21.794	0.2	ToneStart	Standard	8	0	1	0	542	FalseAlarm
23.043	1	TrialStart	Standard	9	0	1	0	491	FalseAlarm
24.043	0.2	ToneStart	Standard	9	0	1	0	491	FalseAlarm
25.293	1	TrialStart	Standard	10	0	1	0	547	FalseAlarm
26.293	0.2	ToneStart	Standard	10	0	1	0	547	FalseAlarm
27.543	1	TrialStart	Oddball	11	1	1	1	1384	Hit
28.543	0.2	ToneStart	Oddball	11	1	1	1	1384	Hit
29.793	1	TrialStart	Standard	12	0	0	1	n/a	CorrectRejection
30.793	0.2	ToneStart	Standard	12	0	0	1	n/a	CorrectRejection
32.042	2	TrialStart	Standard	13	0	0	1	n/a	CorrectRejection
34.042	0.2	ToneStart	Standard	13	0	0	1	n/a	CorrectRejection
35.292	1	TrialStart	Standard	14	0	0	1	n/a	CorrectRejection
36.292	0.2	ToneStart	Standard	14	0	0	1	n/a	CorrectRejection
37.542	2	TrialStart	Standard	15	0	0	1	n/a	CorrectRejection
39.542	0.2	ToneStart	Standard	15	0	0	1	n/a	CorrectRejection
40.791	2	TrialStart	Standard	16	0	0	1	n/a	CorrectRejection
42.791	0.2	ToneStart	Standard	16	0	0	1	n/a	CorrectRejection
44.041	1	TrialStart	Novel	17	0	0	1	n/a	CorrectRejection
45.041	0.2	ToneStart	Novel	17	0	0	1	n/a	CorrectRejection
46.291	2	TrialStart	Standard	18	0	0	1	n/a	CorrectRejection
48.291	0.2	ToneStart	Standard	18	0	0	1	n/a	CorrectRejection
49.541	2	TrialStart	Standard	19	0	0	1	n/a	CorrectRejection
51.54	0.2	ToneStart	Standard	19	0	0	1	n/a	CorrectRejection
52.79	1	TrialStart	Standard	20	0	0	1	n/a	CorrectRejection
53.79	0.2	ToneStart	Standard	20	0	0	1	n/a	CorrectRejection
55.04	2	TrialStart	Standard	21	0	0	1	n/a	CorrectRejection
57.04	0.2	ToneStart	Standard	21	0	0	1	n/a	CorrectRejection
58.29	2	TrialStart	Standard	22	0	0	1	n/a	CorrectRejection
60.289	0.2	ToneStart	Standard	22	0	0	1	n/a	CorrectRejection
61.539	1	TrialStart	Novel	23	0	0	1	n/a	CorrectRejection
62.539	0.2	ToneStart	Novel	23	0	0	1	n/a	CorrectRejection
63.789	2	TrialStart	Oddball	24	1	1	1	620	Hit
65.789	0.2	ToneStart	Oddball	24	1	1	1	620	Hit
67.039	2	TrialStart	Standard	25	0	0	1	n/a	CorrectRejection
69.038	0.2	ToneStart	Standard	25	0	0	1	n/a	CorrectRejection
70.288	2	TrialStart	Standard	26	0	0	1	n/a	CorrectRejection
72.288	0.2	ToneStart	Standard	26	0	0	1	n/a	CorrectRejection
73.538	1	TrialStart	Standard	27	0	0	1	n/a	CorrectRejection
74.538	0.2	ToneStart	Standard	27	0	0	1	n/a	CorrectRejection
75.788	2	TrialStart	Standard	28	0	0	1	n/a	CorrectRejection
77.788	0.2	ToneStart	Standard	28	0	0	1	n/a	CorrectRejection
79.037	2	TrialStart	Oddball	29	1	1	1	523	Hit
81.037	0.2	ToneStart	Oddball	29	1	1	1	523	Hit
82.287	1	TrialStart	Novel	30	0	0	1	n/a	CorrectRejection
83.287	0.2	ToneStart	Novel	30	0	0	1	n/a	CorrectRejection
84.537	1	TrialStart	Standard	31	0	0	1	n/a	CorrectRejection
85.538	0.2	ToneStart	Standard	31	0	0	1	n/a	CorrectRejection
86.787	2	TrialStart	Standard	32	0	0	1	n/a	CorrectRejection
88.786	0.2	ToneStart	Standard	32	0	0	1	n/a	CorrectRejection
90.036	1	TrialStart	Novel	33	0	0	1	n/a	CorrectRejection
91.036	0.2	ToneStart	Novel	33	0	0	1	n/a	CorrectRejection
92.286	2	TrialStart	Standard	34	0	0	1	n/a	CorrectRejection
94.286	0.2	ToneStart	Standard	34	0	0	1	n/a	CorrectRejection
95.536	2	TrialStart	Standard	35	0	0	1	n/a	CorrectRejection
97.535	0.2	ToneStart	Standard	35	0	0	1	n/a	CorrectRejection
98.785	1	TrialStart	Standard	36	0	0	1	n/a	CorrectRejection
99.785	0.2	ToneStart	Standard	36	0	0	1	n/a	CorrectRejection
101.035	1	TrialStart	Standard	37	0	0	1	n/a	CorrectRejection
102.035	0.2	ToneStart	Standard	37	0	0	1	n/a	CorrectRejection
103.285	2	TrialStart	Standard	38	0	0	1	n/a	CorrectRejection
105.285	0.2	ToneStart	Standard	38	0	0	1	n/a	CorrectRejection
106.534	2	TrialStart	Oddball	39	1	1	1	568	Hit
108.534	0.2	ToneStart	Oddball	39	1	1	1	568	Hit
109.784	2	TrialStart	Standard	40	0	0	1	n/a	CorrectRejection
111.784	0.2	ToneStart	Standard	40	0	0	1	n/a	CorrectRejection
113.034	2	TrialStart	Standard	41	0	0	1	n/a	CorrectRejection
115.034	0.2	ToneStart	Standard	41	0	0	1	n/a	CorrectRejection
116.283	1	TrialStart	Standard	42	0	0	1	n/a	CorrectRejection
